indic_ur,city,year,enterprises,country
EC2021V,UK017C,1996,2815,UK
EC2021V,UK018C,1996,1575,UK
EC2021V,UK019C,1996,1960,UK
EC2021V,UK020C,1996,1520,UK
EC2021V,UK021C,1996,2930,UK
EC2021V,UK022C,1996,3180,UK
EC2021V,UK023C,1996,2175,UK
EC2039V,ES007C,1996,22218,ES
EC2021V,AT,1997,0,AT
EC2021V,AT001C,1997,0,AT
EC2021V,AT002C,1997,0,AT
EC2021V,AT003C,1997,0,AT
EC2021V,AT004C,1997,0,AT
EC2021V,AT005C,1997,0,AT
EC2021V,BE,1997,557257,BE
EC2021V,BE001C,1997,0,BE
EC2021V,BE002C,1997,0,BE
EC2021V,BE003C,1997,0,BE
EC2021V,BE004C,1997,0,BE
EC2021V,BE005C,1997,0,BE
EC2021V,BE006C,1997,0,BE
EC2021V,BE007C,1997,0,BE
EC2021V,BE008C,1997,0,BE
EC2021V,BE009C,1997,0,BE
EC2021V,BE010C,1997,0,BE
EC2021V,BE011C,1997,0,BE
EC2021V,BG,1997,0,BG
EC2021V,BG001C,1997,0,BG
EC2021V,BG002C,1997,0,BG
EC2021V,BG003C,1997,0,BG
EC2021V,BG004C,1997,0,BG
EC2021V,BG005C,1997,0,BG
EC2021V,BG006C,1997,0,BG
EC2021V,BG007C,1997,0,BG
EC2021V,BG008C,1997,0,BG
EC2021V,BG009C,1997,0,BG
EC2021V,BG010C,1997,0,BG
EC2021V,BG011C,1997,0,BG
EC2021V,BG012C,1997,0,BG
EC2021V,BG013C,1997,0,BG
EC2021V,BG014C,1997,0,BG
EC2021V,BG015C,1997,0,BG
EC2021V,BG016C,1997,0,BG
EC2021V,BG017C,1997,0,BG
EC2021V,BG018C,1997,0,BG
EC2021V,CH,1997,0,CH
EC2021V,CH001C,1997,0,CH
EC2021V,CH002C,1997,0,CH
EC2021V,CH003C,1997,0,CH
EC2021V,CH004C,1997,0,CH
EC2021V,CH005C,1997,0,CH
EC2021V,CH006C,1997,0,CH
EC2021V,CH007C,1997,0,CH
EC2021V,CH008C,1997,0,CH
EC2021V,CH009C,1997,0,CH
EC2021V,CY,1997,0,CY
EC2021V,CY001C,1997,0,CY
EC2021V,CZ,1997,0,CZ
EC2021V,CZ001C,1997,0,CZ
EC2021V,CZ002C,1997,0,CZ
EC2021V,CZ003C,1997,0,CZ
EC2021V,CZ004C,1997,0,CZ
EC2021V,CZ005C,1997,0,CZ
EC2021V,CZ006C,1997,0,CZ
EC2021V,CZ007C,1997,0,CZ
EC2021V,CZ008C,1997,0,CZ
EC2021V,CZ009C,1997,0,CZ
EC2021V,CZ010C,1997,0,CZ
EC2021V,CZ011C,1997,0,CZ
EC2021V,CZ012C,1997,0,CZ
EC2021V,CZ013C,1997,0,CZ
EC2021V,CZ014C,1997,0,CZ
EC2021V,CZ015C,1997,0,CZ
EC2021V,CZ016C,1997,0,CZ
EC2021V,CZ017C,1997,0,CZ
EC2021V,CZ018C,1997,0,CZ
EC2021V,DE,1997,0,DE
EC2021V,DE001C,1997,0,DE
EC2021V,DE002C,1997,0,DE
EC2021V,DE003C,1997,0,DE
EC2021V,DE004C,1997,0,DE
EC2021V,DE005C,1997,0,DE
EC2021V,DE006C,1997,0,DE
EC2021V,DE007C,1997,0,DE
EC2021V,DE008C,1997,0,DE
EC2021V,DE009C,1997,0,DE
EC2021V,DE010C,1997,0,DE
EC2021V,DE011C,1997,0,DE
EC2021V,DE012C,1997,0,DE
EC2021V,DE013C,1997,0,DE
EC2021V,DE014C,1997,0,DE
EC2021V,DE015C,1997,0,DE
EC2021V,DE016C,1997,0,DE
EC2021V,DE017C,1997,0,DE
EC2021V,DE018C,1997,0,DE
EC2021V,DE019C,1997,0,DE
EC2021V,DE020C,1997,0,DE
EC2021V,DE021C,1997,0,DE
EC2021V,DE022C,1997,0,DE
EC2021V,DE023C,1997,0,DE
EC2021V,DE024C,1997,0,DE
EC2021V,DE025C,1997,0,DE
EC2021V,DE026C,1997,0,DE
EC2021V,DE027C,1997,0,DE
EC2021V,DE028C,1997,0,DE
EC2021V,DE029C,1997,0,DE
EC2021V,DE030C,1997,0,DE
EC2021V,DE031C,1997,0,DE
EC2021V,DE032C,1997,0,DE
EC2021V,DE033C,1997,0,DE
EC2021V,DE034C,1997,0,DE
EC2021V,DE035C,1997,0,DE
EC2021V,DE036C,1997,0,DE
EC2021V,DE037C,1997,0,DE
EC2021V,DE038C,1997,0,DE
EC2021V,DE039C,1997,0,DE
EC2021V,DE040C,1997,0,DE
EC2021V,DE041C,1997,0,DE
EC2021V,DE045C,1997,0,DE
EC2021V,DE049C,1997,0,DE
EC2021V,DE052C,1997,0,DE
EC2021V,DE053C,1997,0,DE
EC2021V,DE056C,1997,0,DE
EC2021V,DE058C,1997,0,DE
EC2021V,DE059C,1997,0,DE
EC2021V,DE063C,1997,0,DE
EC2021V,DE064C,1997,0,DE
EC2021V,DE066C,1997,0,DE
EC2021V,DE067C,1997,0,DE
EC2021V,DE074C,1997,0,DE
EC2021V,DE077C,1997,0,DE
EC2021V,DE078C,1997,0,DE
EC2021V,DE079C,1997,0,DE
EC2021V,DE080C,1997,0,DE
EC2021V,DE081C,1997,0,DE
EC2021V,DE082C,1997,0,DE
EC2021V,DE083C,1997,0,DE
EC2021V,DE084C,1997,0,DE
EC2021V,DE085C,1997,0,DE
EC2021V,DE086C,1997,0,DE
EC2021V,DE087C,1997,0,DE
EC2021V,DE088C,1997,0,DE
EC2021V,DE089C,1997,0,DE
EC2021V,DE090C,1997,0,DE
EC2021V,DE091C,1997,0,DE
EC2021V,DE092C,1997,0,DE
EC2021V,DE093C,1997,0,DE
EC2021V,DE094C,1997,0,DE
EC2021V,DE095C,1997,0,DE
EC2021V,DE096C,1997,0,DE
EC2021V,DE097C,1997,0,DE
EC2021V,DE098C,1997,0,DE
EC2021V,DE099C,1997,0,DE
EC2021V,DE100C,1997,0,DE
EC2021V,DE101C,1997,0,DE
EC2021V,DE102C,1997,0,DE
EC2021V,DE103C,1997,0,DE
EC2021V,DE104C,1997,0,DE
EC2021V,DE105C,1997,0,DE
EC2021V,DE106C,1997,0,DE
EC2021V,DE107C,1997,0,DE
EC2021V,DE108C,1997,0,DE
EC2021V,DE109C,1997,0,DE
EC2021V,DE110C,1997,0,DE
EC2021V,DE111C,1997,0,DE
EC2021V,DE112C,1997,0,DE
EC2021V,DE113C,1997,0,DE
EC2021V,DE114C,1997,0,DE
EC2021V,DE115C,1997,0,DE
EC2021V,DE116C,1997,0,DE
EC2021V,DE117C,1997,0,DE
EC2021V,DE118C,1997,0,DE
EC2021V,DE119C,1997,0,DE
EC2021V,DE120C,1997,0,DE
EC2021V,DE121C,1997,0,DE
EC2021V,DE122C,1997,0,DE
EC2021V,DE123C,1997,0,DE
EC2021V,DE124C,1997,0,DE
EC2021V,DE125C,1997,0,DE
EC2021V,DK,1997,289515,DK
EC2021V,DK002C,1997,0,DK
EC2021V,DK003C,1997,0,DK
EC2021V,DK004C,1997,0,DK
EC2021V,EE,1997,36564,EE
EC2021V,EE001C,1997,0,EE
EC2021V,EE002C,1997,0,EE
EC2021V,EE003C,1997,0,EE
EC2021V,EL,1997,0,EL
EC2021V,EL001C,1997,0,EL
EC2021V,EL002C,1997,0,EL
EC2021V,EL003C,1997,0,EL
EC2021V,EL004C,1997,0,EL
EC2021V,EL005C,1997,0,EL
EC2021V,EL006C,1997,0,EL
EC2021V,EL007C,1997,0,EL
EC2021V,EL008C,1997,0,EL
EC2021V,EL009C,1997,0,EL
EC2021V,ES,1997,0,ES
EC2021V,FI,1997,277612,FI
EC2021V,FI001C,1997,0,FI
EC2021V,FI002C,1997,0,FI
EC2021V,FI003C,1997,0,FI
EC2021V,FI004C,1997,0,FI
EC2021V,FI005C,1997,0,FI
EC2021V,FI006C,1997,0,FI
EC2021V,FI007C,1997,0,FI
EC2021V,FI008C,1997,0,FI
EC2021V,FI009C,1997,0,FI
EC2021V,FR,1997,0,FR
EC2021V,FR001C,1997,0,FR
EC2021V,FR002C,1997,0,FR
EC2021V,FR003C,1997,0,FR
EC2021V,FR004C,1997,0,FR
EC2021V,FR005C,1997,0,FR
EC2021V,FR006C,1997,0,FR
EC2021V,FR007C,1997,0,FR
EC2021V,FR008C,1997,0,FR
EC2021V,FR009C,1997,0,FR
EC2021V,FR010C,1997,0,FR
EC2021V,FR011C,1997,0,FR
EC2021V,FR012C,1997,0,FR
EC2021V,FR013C,1997,0,FR
EC2021V,FR014C,1997,0,FR
EC2021V,FR015C,1997,0,FR
EC2021V,FR016C,1997,0,FR
EC2021V,FR017C,1997,0,FR
EC2021V,FR018C,1997,0,FR
EC2021V,FR019C,1997,0,FR
EC2021V,FR020C,1997,0,FR
EC2021V,FR021C,1997,0,FR
EC2021V,FR022C,1997,0,FR
EC2021V,FR023C,1997,0,FR
EC2021V,FR024C,1997,0,FR
EC2021V,FR025C,1997,0,FR
EC2021V,FR026C,1997,0,FR
EC2021V,FR027C,1997,0,FR
EC2021V,FR028C,1997,0,FR
EC2021V,FR029C,1997,0,FR
EC2021V,FR030C,1997,0,FR
EC2021V,FR031C,1997,0,FR
EC2021V,FR032C,1997,0,FR
EC2021V,FR033C,1997,0,FR
EC2021V,FR034C,1997,0,FR
EC2021V,FR035C,1997,0,FR
EC2021V,FR036C,1997,0,FR
EC2021V,FR037C,1997,0,FR
EC2021V,FR038C,1997,0,FR
EC2021V,FR039C,1997,0,FR
EC2021V,FR040C,1997,0,FR
EC2021V,FR041C,1997,0,FR
EC2021V,FR042C,1997,0,FR
EC2021V,FR043C,1997,0,FR
EC2021V,FR044C,1997,0,FR
EC2021V,FR045C,1997,0,FR
EC2021V,FR046C,1997,0,FR
EC2021V,FR047C,1997,0,FR
EC2021V,FR048C,1997,0,FR
EC2021V,FR049C,1997,0,FR
EC2021V,FR050C,1997,0,FR
EC2021V,FR051C,1997,0,FR
EC2021V,FR052C,1997,0,FR
EC2021V,FR053C,1997,0,FR
EC2021V,FR054C,1997,0,FR
EC2021V,FR055C,1997,0,FR
EC2021V,FR056C,1997,0,FR
EC2021V,FR057C,1997,0,FR
EC2021V,FR058C,1997,0,FR
EC2021V,FR059C,1997,0,FR
EC2021V,FR060C,1997,0,FR
EC2021V,FR061C,1997,0,FR
EC2021V,FR062C,1997,0,FR
EC2021V,FR063C,1997,0,FR
EC2021V,FR064C,1997,0,FR
EC2021V,FR065C,1997,0,FR
EC2021V,FR066C,1997,0,FR
EC2021V,FR067C,1997,0,FR
EC2021V,FR068C,1997,0,FR
EC2021V,FR069C,1997,0,FR
EC2021V,FR070C,1997,0,FR
EC2021V,FR071C,1997,0,FR
EC2021V,FR072C,1997,0,FR
EC2021V,FR073C,1997,0,FR
EC2021V,FR074C,1997,0,FR
EC2021V,FR075C,1997,0,FR
EC2021V,FR076C,1997,0,FR
EC2021V,FR077C,1997,0,FR
EC2021V,HR001C,1997,0,HR
EC2021V,HR002C,1997,0,HR
EC2021V,HR003C,1997,0,HR
EC2021V,HR004C,1997,0,HR
EC2021V,HR005C,1997,0,HR
EC2021V,HR006C,1997,0,HR
EC2021V,HR007C,1997,0,HR
EC2021V,HU,1997,0,HU
EC2021V,HU001C,1997,0,HU
EC2021V,HU002C,1997,0,HU
EC2021V,HU003C,1997,0,HU
EC2021V,HU004C,1997,0,HU
EC2021V,HU005C,1997,0,HU
EC2021V,HU006C,1997,0,HU
EC2021V,HU007C,1997,0,HU
EC2021V,HU008C,1997,0,HU
EC2021V,HU009C,1997,0,HU
EC2021V,HU010C,1997,0,HU
EC2021V,HU011C,1997,0,HU
EC2021V,HU012C,1997,0,HU
EC2021V,HU013C,1997,0,HU
EC2021V,HU014C,1997,0,HU
EC2021V,HU015C,1997,0,HU
EC2021V,HU016C,1997,0,HU
EC2021V,HU017C,1997,0,HU
EC2021V,HU018C,1997,0,HU
EC2021V,HU019C,1997,0,HU
EC2021V,IT,1997,3965160,IT
EC2021V,IT001C,1997,0,IT
EC2021V,IT002C,1997,0,IT
EC2021V,IT003C,1997,0,IT
EC2021V,IT004C,1997,0,IT
EC2021V,IT005C,1997,0,IT
EC2021V,IT006C,1997,0,IT
EC2021V,IT007C,1997,0,IT
EC2021V,IT008C,1997,0,IT
EC2021V,IT009C,1997,0,IT
EC2021V,IT010C,1997,0,IT
EC2021V,IT011C,1997,0,IT
EC2021V,IT012C,1997,18181,IT
EC2021V,IT013C,1997,0,IT
EC2021V,IT014C,1997,0,IT
EC2021V,IT015C,1997,0,IT
EC2021V,IT016C,1997,0,IT
EC2021V,IT017C,1997,0,IT
EC2021V,IT018C,1997,10190,IT
EC2021V,IT019C,1997,0,IT
EC2021V,IT020C,1997,4267,IT
EC2021V,IT021C,1997,0,IT
EC2021V,IT022C,1997,0,IT
EC2021V,IT023C,1997,0,IT
EC2021V,IT024C,1997,8389,IT
EC2021V,IT025C,1997,0,IT
EC2021V,IT026C,1997,0,IT
EC2021V,IT027C,1997,0,IT
EC2021V,IT028C,1997,0,IT
EC2021V,IT029C,1997,0,IT
EC2021V,IT030C,1997,0,IT
EC2021V,IT031C,1997,0,IT
EC2021V,IT032C,1997,0,IT
EC2021V,IT033C,1997,0,IT
EC2021V,IT034C,1997,0,IT
EC2021V,IT035C,1997,0,IT
EC2021V,IT036C,1997,0,IT
EC2021V,IT037C,1997,0,IT
EC2021V,IT038C,1997,0,IT
EC2021V,IT039C,1997,0,IT
EC2021V,IT040C,1997,0,IT
EC2021V,IT041C,1997,0,IT
EC2021V,IT042C,1997,0,IT
EC2021V,IT043C,1997,0,IT
EC2021V,IT044C,1997,0,IT
EC2021V,IT045C,1997,0,IT
EC2021V,IT046C,1997,0,IT
EC2021V,IT047C,1997,0,IT
EC2021V,IT048C,1997,0,IT
EC2021V,IT049C,1997,0,IT
EC2021V,IT050C,1997,0,IT
EC2021V,IT051C,1997,0,IT
EC2021V,IT052C,1997,0,IT
EC2021V,IT053C,1997,0,IT
EC2021V,IT054C,1997,0,IT
EC2021V,IT055C,1997,0,IT
EC2021V,IT056C,1997,0,IT
EC2021V,IT057C,1997,0,IT
EC2021V,IT058C,1997,0,IT
EC2021V,IT059C,1997,0,IT
EC2021V,IT060C,1997,0,IT
EC2021V,IT061C,1997,0,IT
EC2021V,IT062C,1997,0,IT
EC2021V,IT063C,1997,0,IT
EC2021V,IT064C,1997,0,IT
EC2021V,IT065C,1997,0,IT
EC2021V,IT066C,1997,0,IT
EC2021V,IT067C,1997,0,IT
EC2021V,IT068C,1997,0,IT
EC2021V,IT069C,1997,0,IT
EC2021V,IT070C,1997,0,IT
EC2021V,IT071C,1997,0,IT
EC2021V,IT072C,1997,0,IT
EC2021V,IT073C,1997,0,IT
EC2021V,IT074C,1997,0,IT
EC2021V,IT075C,1997,0,IT
EC2021V,IT076C,1997,0,IT
EC2021V,IT077C,1997,0,IT
EC2021V,IT078C,1997,0,IT
EC2021V,IT079C,1997,0,IT
EC2021V,IT080C,1997,0,IT
EC2021V,IT081C,1997,0,IT
EC2021V,IT082C,1997,0,IT
EC2021V,IT083C,1997,0,IT
EC2021V,IT084C,1997,0,IT
EC2021V,IT085C,1997,0,IT
EC2021V,IT086C,1997,0,IT
EC2021V,IT087C,1997,0,IT
EC2021V,LT,1997,73425,LT
EC2021V,LT001C,1997,0,LT
EC2021V,LT002C,1997,0,LT
EC2021V,LT003C,1997,0,LT
EC2021V,LT004C,1997,0,LT
EC2021V,LT005C,1997,0,LT
EC2021V,LT006C,1997,0,LT
EC2021V,LU,1997,22259,LU
EC2021V,LU001C,1997,0,LU
EC2021V,LV,1997,0,LV
EC2021V,LV001C,1997,17913,LV
EC2021V,LV002C,1997,1287,LV
EC2021V,LV003C,1997,0,LV
EC2021V,LV004C,1997,0,LV
EC2021V,MT,1997,0,MT
EC2021V,MT001C,1997,0,MT
EC2021V,NL,1997,0,NL
EC2021V,NL001C,1997,40185,NL
EC2021V,NL002C,1997,0,NL
EC2021V,NL003C,1997,0,NL
EC2021V,NL004C,1997,0,NL
EC2021V,NL005C,1997,0,NL
EC2021V,NL006C,1997,0,NL
EC2021V,NL007C,1997,0,NL
EC2021V,NL008C,1997,5215,NL
EC2021V,NL010C,1997,0,NL
EC2021V,NL011C,1997,0,NL
EC2021V,NL012C,1997,0,NL
EC2021V,NL013C,1997,0,NL
EC2021V,NL014C,1997,7830,NL
EC2021V,NL015C,1997,5550,NL
EC2021V,NL016C,1997,0,NL
EC2021V,NL017C,1997,18635,NL
EC2021V,NL018C,1997,6915,NL
EC2021V,NL019C,1997,0,NL
EC2021V,NL020C,1997,0,NL
EC2021V,NL022C,1997,3290,NL
EC2021V,NL023C,1997,0,NL
EC2021V,NL024C,1997,0,NL
EC2021V,NL025C,1997,0,NL
EC2021V,NL026C,1997,0,NL
EC2021V,NL027C,1997,0,NL
EC2021V,NL028C,1997,0,NL
EC2021V,NL029C,1997,0,NL
EC2021V,NL030C,1997,0,NL
EC2021V,NL031C,1997,0,NL
EC2021V,NL033C,1997,0,NL
EC2021V,NL034C,1997,0,NL
EC2021V,NL036C,1997,0,NL
EC2021V,NL037C,1997,25135,NL
EC2021V,NL038C,1997,0,NL
EC2021V,NL039C,1997,0,NL
EC2021V,NL041C,1997,6770,NL
EC2021V,NL042C,1997,10845,NL
EC2021V,NL044C,1997,0,NL
EC2021V,NL045C,1997,0,NL
EC2021V,NL046C,1997,0,NL
EC2021V,NL047C,1997,0,NL
EC2021V,NO,1997,0,NO
EC2021V,NO001C,1997,0,NO
EC2021V,NO002C,1997,0,NO
EC2021V,NO003C,1997,0,NO
EC2021V,NO004C,1997,0,NO
EC2021V,PL,1997,0,PL
EC2021V,PL001C,1997,0,PL
EC2021V,PL002C,1997,0,PL
EC2021V,PL003C,1997,0,PL
EC2021V,PL004C,1997,0,PL
EC2021V,PL005C,1997,0,PL
EC2021V,PL006C,1997,0,PL
EC2021V,PL007C,1997,0,PL
EC2021V,PL008C,1997,0,PL
EC2021V,PL009C,1997,0,PL
EC2021V,PL010C,1997,0,PL
EC2021V,PL011C,1997,0,PL
EC2021V,PL012C,1997,0,PL
EC2021V,PL013C,1997,0,PL
EC2021V,PL014C,1997,0,PL
EC2021V,PL015C,1997,0,PL
EC2021V,PL016C,1997,0,PL
EC2021V,PL017C,1997,0,PL
EC2021V,PL018C,1997,0,PL
EC2021V,PL019C,1997,0,PL
EC2021V,PL020C,1997,0,PL
EC2021V,PL021C,1997,0,PL
EC2021V,PL022C,1997,0,PL
EC2021V,PL023C,1997,0,PL
EC2021V,PL024C,1997,0,PL
EC2021V,PL025C,1997,0,PL
EC2021V,PL026C,1997,0,PL
EC2021V,PL027C,1997,0,PL
EC2021V,PL028C,1997,0,PL
EC2021V,PL029C,1997,0,PL
EC2021V,PL030C,1997,0,PL
EC2021V,PL031C,1997,0,PL
EC2021V,PL032C,1997,0,PL
EC2021V,PL033C,1997,0,PL
EC2021V,PL034C,1997,0,PL
EC2021V,PL035C,1997,0,PL
EC2021V,PL036C,1997,0,PL
EC2021V,PL037C,1997,0,PL
EC2021V,PL038C,1997,0,PL
EC2021V,PL039C,1997,0,PL
EC2021V,PL040C,1997,0,PL
EC2021V,PL041C,1997,0,PL
EC2021V,PL042C,1997,0,PL
EC2021V,PL043C,1997,0,PL
EC2021V,PL044C,1997,0,PL
EC2021V,PL045C,1997,0,PL
EC2021V,PL046C,1997,0,PL
EC2021V,PL047C,1997,0,PL
EC2021V,PL048C,1997,0,PL
EC2021V,PL049C,1997,0,PL
EC2021V,PL050C,1997,0,PL
EC2021V,PL051C,1997,0,PL
EC2021V,PL052C,1997,0,PL
EC2021V,PL053C,1997,0,PL
EC2021V,PL054C,1997,0,PL
EC2021V,PL055C,1997,0,PL
EC2021V,PL056C,1997,0,PL
EC2021V,PL057C,1997,0,PL
EC2021V,PL058C,1997,0,PL
EC2021V,PL059C,1997,0,PL
EC2021V,PL060C,1997,0,PL
EC2021V,PL061C,1997,0,PL
EC2021V,PL062C,1997,0,PL
EC2021V,PL063C,1997,0,PL
EC2021V,PL064C,1997,0,PL
EC2021V,PL065C,1997,0,PL
EC2021V,PL066C,1997,0,PL
EC2021V,PL067C,1997,0,PL
EC2021V,PL068C,1997,0,PL
EC2021V,PT,1997,741642,PT
EC2021V,PT001C,1997,0,PT
EC2021V,PT002C,1997,0,PT
EC2021V,PT003C,1997,0,PT
EC2021V,PT004C,1997,0,PT
EC2021V,PT005C,1997,0,PT
EC2021V,PT006C,1997,0,PT
EC2021V,PT007C,1997,0,PT
EC2021V,PT008C,1997,0,PT
EC2021V,PT009C,1997,0,PT
EC2021V,PT010C,1997,0,PT
EC2021V,PT011C,1997,0,PT
EC2021V,PT012C,1997,0,PT
EC2021V,PT013C,1997,0,PT
EC2021V,PT014C,1997,0,PT
EC2021V,PT015C,1997,0,PT
EC2021V,PT016C,1997,0,PT
EC2021V,RO,1997,328749,RO
EC2021V,RO001C,1997,62388,RO
EC2021V,RO002C,1997,8180,RO
EC2021V,RO003C,1997,8214,RO
EC2021V,RO004C,1997,8180,RO
EC2021V,RO005C,1997,4717,RO
EC2021V,RO006C,1997,7709,RO
EC2021V,RO007C,1997,4067,RO
EC2021V,RO008C,1997,4427,RO
EC2021V,RO009C,1997,4037,RO
EC2021V,RO010C,1997,3885,RO
EC2021V,RO011C,1997,2835,RO
EC2021V,RO012C,1997,8810,RO
EC2021V,RO013C,1997,1513,RO
EC2021V,RO014C,1997,1817,RO
EC2021V,RO015C,1997,0,RO
EC2021V,RO016C,1997,0,RO
EC2021V,RO017C,1997,0,RO
EC2021V,RO018C,1997,0,RO
EC2021V,RO019C,1997,0,RO
EC2021V,RO020C,1997,0,RO
EC2021V,RO021C,1997,0,RO
EC2021V,RO022C,1997,0,RO
EC2021V,RO023C,1997,0,RO
EC2021V,RO024C,1997,0,RO
EC2021V,RO025C,1997,0,RO
EC2021V,RO026C,1997,0,RO
EC2021V,RO027C,1997,0,RO
EC2021V,RO028C,1997,0,RO
EC2021V,RO029C,1997,0,RO
EC2021V,RO030C,1997,0,RO
EC2021V,RO031C,1997,0,RO
EC2021V,RO032C,1997,0,RO
EC2021V,RO033C,1997,0,RO
EC2021V,RO034C,1997,0,RO
EC2021V,RO035C,1997,0,RO
EC2021V,SE,1997,556367,SE
EC2021V,SE001C,1997,0,SE
EC2021V,SE002C,1997,0,SE
EC2021V,SE003C,1997,0,SE
EC2021V,SE004C,1997,0,SE
EC2021V,SE005C,1997,0,SE
EC2021V,SE006C,1997,0,SE
EC2021V,SE007C,1997,0,SE
EC2021V,SE008C,1997,0,SE
EC2021V,SE010C,1997,0,SE
EC2021V,SE011C,1997,0,SE
EC2021V,SE012C,1997,0,SE
EC2021V,SE013C,1997,0,SE
EC2021V,SE014C,1997,0,SE
EC2021V,SI,1997,137005,SI
EC2021V,SI001C,1997,0,SI
EC2021V,SI002C,1997,0,SI
EC2021V,SK,1997,53819,SK
EC2021V,SK001C,1997,0,SK
EC2021V,SK002C,1997,0,SK
EC2021V,SK003C,1997,0,SK
EC2021V,SK004C,1997,0,SK
EC2021V,SK005C,1997,0,SK
EC2021V,SK006C,1997,0,SK
EC2021V,SK007C,1997,0,SK
EC2021V,SK008C,1997,0,SK
EC2021V,TR001C,1997,0,TR
EC2021V,TR002C,1997,0,TR
EC2021V,TR003C,1997,0,TR
EC2021V,TR004C,1997,0,TR
EC2021V,TR005C,1997,0,TR
EC2021V,TR006C,1997,0,TR
EC2021V,TR007C,1997,0,TR
EC2021V,TR008C,1997,0,TR
EC2021V,TR009C,1997,0,TR
EC2021V,TR010C,1997,0,TR
EC2021V,TR011C,1997,0,TR
EC2021V,TR012C,1997,0,TR
EC2021V,TR013C,1997,0,TR
EC2021V,TR014C,1997,0,TR
EC2021V,TR015C,1997,0,TR
EC2021V,TR016C,1997,0,TR
EC2021V,TR017C,1997,0,TR
EC2021V,TR018C,1997,0,TR
EC2021V,TR019C,1997,0,TR
EC2021V,TR020C,1997,0,TR
EC2021V,TR021C,1997,0,TR
EC2021V,TR022C,1997,0,TR
EC2021V,TR023C,1997,0,TR
EC2021V,TR024C,1997,0,TR
EC2021V,TR025C,1997,0,TR
EC2021V,TR026C,1997,0,TR
EC2021V,UK,1997,1974120,UK
EC2021V,UK001C,1997,0,UK
EC2021V,UK002C,1997,0,UK
EC2021V,UK003C,1997,0,UK
EC2021V,UK004C,1997,0,UK
EC2021V,UK005C,1997,0,UK
EC2021V,UK006C,1997,0,UK
EC2021V,UK007C,1997,0,UK
EC2021V,UK008C,1997,0,UK
EC2021V,UK009C,1997,0,UK
EC2021V,UK010C,1997,0,UK
EC2021V,UK011C,1997,0,UK
EC2021V,UK012C,1997,0,UK
EC2021V,UK013C,1997,0,UK
EC2021V,UK014C,1997,0,UK
EC2021V,UK015C,1997,0,UK
EC2021V,UK016C,1997,0,UK
EC2021V,UK017C,1997,0,UK
EC2021V,UK018C,1997,0,UK
EC2021V,UK019C,1997,0,UK
EC2021V,UK020C,1997,0,UK
EC2021V,UK021C,1997,0,UK
EC2021V,UK022C,1997,0,UK
EC2021V,UK023C,1997,0,UK
EC2021V,UK024C,1997,0,UK
EC2021V,UK025C,1997,0,UK
EC2021V,UK026C,1997,0,UK
EC2021V,UK027C,1997,0,UK
EC2021V,UK028C,1997,0,UK
EC2021V,UK029C,1997,0,UK
EC2021V,UK030C,1997,0,UK
EC2021V,UK031C,1997,0,UK
EC2021V,UK032C,1997,0,UK
EC2021V,UK033C,1997,0,UK
EC2021V,UK034C,1997,0,UK
EC2021V,UK035C,1997,0,UK
EC2021V,UK036C,1997,0,UK
EC2021V,UK037C,1997,0,UK
EC2021V,UK038C,1997,0,UK
EC2021V,UK039C,1997,0,UK
EC2021V,UK040C,1997,0,UK
EC2021V,UK041C,1997,0,UK
EC2021V,UK042C,1997,0,UK
EC2021V,UK043C,1997,0,UK
EC2021V,UK044C,1997,0,UK
EC2021V,UK045C,1997,0,UK
EC2021V,UK046C,1997,0,UK
EC2021V,UK047C,1997,0,UK
EC2021V,UK048C,1997,0,UK
EC2021V,UK049C,1997,0,UK
EC2021V,UK050C,1997,0,UK
EC2021V,UK051C,1997,0,UK
EC2021V,UK052C,1997,0,UK
EC2021V,UK053C,1997,0,UK
EC2021V,UK054C,1997,0,UK
EC2021V,UK055C,1997,0,UK
EC2021V,UK056C,1997,0,UK
EC2021V,UK057C,1997,0,UK
EC2021V,UK058C,1997,0,UK
EC2021V,UK059C,1997,0,UK
EC2021V,UK060C,1997,0,UK
EC2021V,UK061C,1997,0,UK
EC2021V,UK062C,1997,0,UK
EC2021V,UK063C,1997,0,UK
EC2021V,UK064C,1997,0,UK
EC2021V,UK065C,1997,0,UK
EC2021V,UK066C,1997,0,UK
EC2021V,UK067C,1997,0,UK
EC2021V,UK068C,1997,0,UK
EC2021V,UK069C,1997,0,UK
EC2021V,UK070C,1997,0,UK
EC2021V,UK071C,1997,0,UK
EC2021V,UK072C,1997,0,UK
EC2021V,UK073C,1997,0,UK
EC2021V,UK074C,1997,0,UK
EC2021V,UK075C,1997,0,UK
EC2021V,UK076C,1997,0,UK
EC2021V,UK077C,1997,0,UK
EC2021V,UK078C,1997,0,UK
EC2021V,UK079C,1997,0,UK
EC2021V,UK080C,1997,0,UK
EC2021V,UK081C,1997,0,UK
EC2021V,UK082C,1997,0,UK
EC2021V,UK083C,1997,0,UK
EC2021V,UK084C,1997,0,UK
EC2021V,UK085C,1997,0,UK
EC2021V,UK086C,1997,0,UK
EC2021V,UK087C,1997,0,UK
EC2021V,UK088C,1997,0,UK
EC2021V,UK089C,1997,0,UK
EC2021V,UK090C,1997,0,UK
EC2021V,UK091C,1997,0,UK
EC2021V,UK092C,1997,0,UK
EC2021V,UK093C,1997,0,UK
EC2021V,UK094C,1997,0,UK
EC2021V,UK095C,1997,0,UK
